id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,lot1_surface_carrez,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
2019-1013316,2019-12-18,Vente,86000.0,74.0,,BD DE RANCON,0750,69550.0,69006,Amplepuis,69,76.0,85.0,3.0,,4.32538,45.963581
2019-1013316,2019-12-18,Vente,86000.0,72.0,,BD DE RANCON,0750,69550.0,69006,Amplepuis,69,,,0.0,,4.32538,45.963581
2019-1013318,2019-12-19,Vente en l'état futur d'achèvement,118000.0,19.0,,RUE DU ONZE NOVEMBRE 1918,0690,69550.0,69006,Amplepuis,69,,45.0,2.0,,4.334117,45.970622
2019-1013318,2019-12-19,Vente en l'état futur d'achèvement,118000.0,,,LE BOURG,B022,69550.0,69006,Amplepuis,69,,,0.0,,4.334117,45.970622
2019-1013320,2019-12-20,Vente,140000.0,9004.0,,GRAND JOASSON,B059,69550.0,69006,Amplepuis,69,,193.0,4.0,221.0,4.348592,45.973506
2019-1013320,2019-12-20,Vente,140000.0,,,GRAND JOASSON,B059,69550.0,69006,Amplepuis,69,,,,47.0,4.348548,45.973416
2019-1013320,2019-12-20,Vente,140000.0,,,GRAND JOASSON,B059,69550.0,69006,Amplepuis,69,,,,161.0,4.3485,45.973342
2019-1013369,2019-12-19,Vente,98683.2,,,REBE,B102,69550.0,69006,Amplepuis,69,,,,4984.0,4.344216,45.985976
2019-1013408,2019-12-31,Vente,25000.0,6.0,,RUE DANIEL FARGEOT,0298,69550.0,69006,Amplepuis,69,,,,114.0,4.334696,45.977016
2019-1013408,2019-12-31,Vente,25000.0,,,RUE DANIEL FARGEOT,0298,69550.0,69006,Amplepuis,69,,,,635.0,4.334526,45.976936
2019-1013412,2019-12-16,Vente,55600.0,,,LE DESERT,B045,69550.0,69006,Amplepuis,69,,,,22062.0,4.302394,45.950459
2019-1013412,2019-12-16,Vente,55600.0,,,LE DESERT,B045,69550.0,69006,Amplepuis,69,,,,18400.0,4.301961,45.952104
2019-1013412,2019-12-16,Vente,55600.0,,,LA LOIVE,B072,69550.0,69006,Amplepuis,69,,,,9410.0,4.306069,45.954018
2019-1013412,2019-12-16,Vente,55600.0,,,LE RODET,B108,69550.0,69006,Amplepuis,69,,,,7527.0,4.304649,45.952426
2019-1013412,2019-12-16,Vente,55600.0,,,LE DESERT,B045,69550.0,69006,Amplepuis,69,,,,103.0,4.303088,45.95155
2019-1013412,2019-12-16,Vente,55600.0,,,LE DESERT,B045,69550.0,69006,Amplepuis,69,,,,7835.0,4.303088,45.95155
2019-1013412,2019-12-16,Vente,55600.0,,,LE RODET,B108,69550.0,69006,Amplepuis,69,,,,40933.0,4.306556,45.950298
2019-1013412,2019-12-16,Vente,55600.0,,,LA LOIVE,B072,69550.0,69006,Amplepuis,69,,,,14400.0,4.305408,45.952973
2019-1013412,2019-12-16,Vente,55600.0,,,LA LOIVE,B072,69550.0,69006,Amplepuis,69,,,,3997.0,4.306281,45.951753
2019-1013412,2019-12-16,Vente,55600.0,,,MIOLAND,B074,69550.0,69006,Amplepuis,69,,,,9890.0,4.353444,45.949467
2019-1013412,2019-12-16,Vente,55600.0,,,BERLAND,B011,69550.0,69006,Amplepuis,69,,,,500.0,4.354946,45.945097
2019-1013412,2019-12-16,Vente,55600.0,,,BERLAND,B011,69550.0,69006,Amplepuis,69,,,,261.0,4.354964,45.945215
2019-1013412,2019-12-16,Vente,55600.0,,,BERLAND,B011,69550.0,69006,Amplepuis,69,,,,8370.0,4.35857,45.948149
2019-1013412,2019-12-16,Vente,55600.0,,,BERLAND,B011,69550.0,69006,Amplepuis,69,,,,10180.0,4.357435,45.947352
2019-1013412,2019-12-16,Vente,55600.0,,,BERLAND,B011,69550.0,69006,Amplepuis,69,,,,20579.0,4.356857,45.946688
2019-1013412,2019-12-16,Vente,55600.0,,,BERLAND,B011,69550.0,69006,Amplepuis,69,,,,21.0,4.355713,45.946074
2019-1013412,2019-12-16,Vente,55600.0,,,BERLAND,B011,69550.0,69006,Amplepuis,69,,,,7570.0,4.355507,45.946581
2019-1013412,2019-12-16,Vente,55600.0,,,LA VIGNE,B125,69550.0,69006,Amplepuis,69,,,,1840.0,4.354314,45.946127
2019-1013412,2019-12-16,Vente,55600.0,,,LA VIGNE,B125,69550.0,69006,Amplepuis,69,,,,16040.0,4.354106,45.94779
2019-1013412,2019-12-16,Vente,55600.0,,,LA VIGNE,B125,69550.0,69006,Amplepuis,69,,,,9580.0,4.354245,45.948785
2019-1013412,2019-12-16,Vente,55600.0,,,LA VIGNE,B125,69550.0,69006,Amplepuis,69,,,,11040.0,4.354616,45.949359
2019-1013412,2019-12-16,Vente,55600.0,,,LA VIGNE,B125,69550.0,69006,Amplepuis,69,,,,8770.0,4.355201,45.949796
2019-1013412,2019-12-16,Vente,55600.0,,,LA VIGNE,B125,69550.0,69006,Amplepuis,69,,,,5080.0,4.356214,45.950279
2019-1013412,2019-12-16,Vente,55600.0,,,LA VIGNE,B125,69550.0,69006,Amplepuis,69,,,,2410.0,4.357798,45.950918
2019-1013412,2019-12-16,Vente,55600.0,,,LA VIGNE,B125,69550.0,69006,Amplepuis,69,,,,6390.0,4.357798,45.950777
2019-1013412,2019-12-16,Vente,55600.0,,,LA VIGNE,B125,69550.0,69006,Amplepuis,69,,,,20720.0,4.356732,45.949313
2019-1013412,2019-12-16,Vente,55600.0,,,LA VIGNE,B125,69550.0,69006,Amplepuis,69,,,,14330.0,4.35683,45.948083
2019-1013412,2019-12-16,Vente,55600.0,,,LA VIGNE,B125,69550.0,69006,Amplepuis,69,,,,15460.0,4.360378,45.948979
2019-1013412,2019-12-16,Vente,55600.0,,,CHEZ CHENEVIER,B032,69550.0,69006,Amplepuis,69,,,,4960.0,4.362594,45.949739
2019-1013412,2019-12-16,Vente,55600.0,,,CHEZ CHENEVIER,B032,69550.0,69006,Amplepuis,69,,,,2260.0,4.360813,45.948968
2019-1013450,2019-12-20,Vente,1.0,,,LE COUCY,B038,69550.0,69006,Amplepuis,69,,,,28.0,4.338501,45.973184
2019-1013450,2019-12-20,Vente,1.0,,,LE COUCY,B038,69550.0,69006,Amplepuis,69,,,,18.0,4.33847,45.9732
2019-1013453,2019-12-19,Vente,138000.0,13.0,,RUE DES FONTAINES,0380,69550.0,69006,Amplepuis,69,,82.0,3.0,36.0,4.334651,45.972104
2019-1013453,2019-12-19,Vente,138000.0,13.0,,RUE DES FONTAINES,0380,69550.0,69006,Amplepuis,69,,82.0,3.0,198.0,4.334651,45.972104
2019-1013465,2019-12-27,Vente,39382.0,,,LE COUCY,B038,69550.0,69006,Amplepuis,69,,,,603.0,4.338147,45.971507
2019-1013467,2019-12-27,Vente,30160.0,,,LE COUCY,B038,69550.0,69006,Amplepuis,69,,,,520.0,4.337668,45.971656
2019-998512,2019-01-16,Vente,165000.0,,,NEVE,B077,69420.0,69007,Ampuis,69,,,,4660.0,4.823473,45.499731
2019-998631,2019-01-14,Vente,170000.0,,,LE TRIEVES,B096,69420.0,69007,Ampuis,69,,,,536.0,4.814467,45.487761
2019-998631,2019-01-14,Vente,170000.0,,,LE TRIEVES,B096,69420.0,69007,Ampuis,69,,,,346.0,4.81465,45.487679
2019-998682,2019-01-23,Vente,215600.0,21.0,,RUE DE LA PLAINE,0070,69420.0,69007,Ampuis,69,,92.0,4.0,430.0,4.807757,45.485972
2019-998753,2019-02-06,Vente,15000.0,,,MAUPERTUIS,B070,69420.0,69007,Ampuis,69,,,,1847.0,4.814195,45.509669
2019-998753,2019-02-06,Vente,15000.0,,,MAUPERTUIS,B070,69420.0,69007,Ampuis,69,,,,2988.0,4.813598,45.508299
2019-998753,2019-02-06,Vente,15000.0,,,COMBACHEZ,B031,69420.0,69007,Ampuis,69,,,,1803.0,4.825663,45.510196
2019-998753,2019-02-06,Vente,15000.0,,,COMBACHEZ,B031,69420.0,69007,Ampuis,69,,,,2079.0,4.824185,45.510544
2019-998753,2019-02-06,Vente,15000.0,,,COMBACHEZ,B031,69420.0,69007,Ampuis,69,,,,885.0,4.825155,45.511005
2019-998753,2019-02-06,Vente,15000.0,,,ILE DE VERENAY,B060,69420.0,69007,Ampuis,69,,,,3200.0,4.835619,45.501627
2019-998753,2019-02-06,Vente,15000.0,,,BASSE VIALLIERE,B005,69420.0,69007,Ampuis,69,,,,917.0,4.830303,45.501311
2019-998799,2019-02-06,Vente,2500.0,,,LE VAGNOT,B099,69420.0,69007,Ampuis,69,,,,26.0,4.810901,45.485774
2019-998830,2019-01-29,Vente,624000.0,,,MONTMAIN,B072,69420.0,69007,Ampuis,69,,,,770.0,4.831733,45.505746
2019-998830,2019-01-29,Vente,624000.0,,,MONTMAIN,B072,69420.0,69007,Ampuis,69,,,,420.0,4.831915,45.505737
2019-998830,2019-01-29,Vente,624000.0,,,MONTMAIN,B072,69420.0,69007,Ampuis,69,,,,1664.0,4.831483,45.505897
2019-998830,2019-01-29,Vente,624000.0,,,MONTMAIN,B072,69420.0,69007,Ampuis,69,,,,2767.0,4.831404,45.506207
2019-998906,2019-02-12,Vente,278000.0,5631.0,,LA BROSSE,B015,69420.0,69007,Ampuis,69,,113.0,4.0,1210.0,4.798689,45.500279
2019-999044,2019-03-04,Vente,122000.0,18.0,,BD DES ALLEES,0007,69420.0,69007,Ampuis,69,80.8,86.0,4.0,,4.808287,45.488856
2019-999061,2019-03-06,Vente,995.0,,,LES ENTES,B044,69420.0,69007,Ampuis,69,,,,1402.0,4.79954,45.519211
2019-999061,2019-03-06,Vente,995.0,,,LE SORBIER,B091,69420.0,69007,Ampuis,69,,,,2025.0,4.794114,45.51891
2019-999061,2019-03-06,Vente,995.0,,,LE SORBIER,B091,69420.0,69007,Ampuis,69,,,,7.0,4.793464,45.51856
2019-999061,2019-03-06,Vente,995.0,,,LE CROPON,B042,69420.0,69007,Ampuis,69,,,,25.0,4.800573,45.520483
2019-999114,2019-03-05,Vente,110000.0,46.0,,BD DES ALLEES,0007,69420.0,69007,Ampuis,69,,57.0,0.0,,4.809307,45.489086
2019-999132,2019-03-07,Vente,40770.0,,,FONGEANT,B046,69420.0,69007,Ampuis,69,,,,1359.0,4.802129,45.497134
2019-999134,2019-03-08,Vente,25000.0,,,MORNAS,B074,69420.0,69007,Ampuis,69,,,,38.0,4.802347,45.519631
2019-999134,2019-03-08,Vente,25000.0,,,LE CHAMPON,B020,69420.0,69007,Ampuis,69,,,,2935.0,4.819255,45.504904
2019-999134,2019-03-08,Vente,25000.0,,,LE PLOMB,B079,69420.0,69007,Ampuis,69,,,,7250.0,4.819893,45.504969
2019-999134,2019-03-08,Vente,25000.0,,,LE CHAMPON,B020,69420.0,69007,Ampuis,69,,,,12325.0,4.81921,45.50345
2019-999141,2019-03-07,Vente en l'état futur d'achèvement,183720.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,,,,4.809992,45.488837
2019-999141,2019-03-07,Vente en l'état futur d'achèvement,183720.0,,,LE BOURG,B010,69420.0,69007,Ampuis,69,,18.0,0.0,,4.809992,45.488837
2019-999149,2019-03-01,Vente,163000.0,4.0,,RUE DE LA FELODIERE,0027,69420.0,69007,Ampuis,69,,108.0,4.0,122.0,4.814453,45.490445
2019-999273,2019-02-28,Vente,118800.0,2.0,,RUE DU CENTRE,0021,69420.0,69007,Ampuis,69,,61.0,3.0,,4.809546,45.489602
2019-999307,2019-03-25,Vente,124700.0,30.0,,RUE DE LA FELODIERE,0027,69420.0,69007,Ampuis,69,,70.0,2.0,51.0,4.815881,45.491735
2019-999323,2019-03-27,Vente,37418.0,,,VALLIN,B100,69420.0,69007,Ampuis,69,,,,1957.0,4.787771,45.517945
2019-999323,2019-03-27,Vente,37418.0,,,LES DIES,B043,69420.0,69007,Ampuis,69,,,,2416.0,4.797528,45.515804
2019-999323,2019-03-27,Vente,37418.0,,,LES DIES,B043,69420.0,69007,Ampuis,69,,,,3911.0,4.797203,45.515773
2019-999323,2019-03-27,Vente,37418.0,,,LES DIES,B043,69420.0,69007,Ampuis,69,,,,5860.0,4.796953,45.515519
2019-999323,2019-03-27,Vente,37418.0,,,LES DIES,B043,69420.0,69007,Ampuis,69,,,,4565.0,4.796817,45.515161
2019-999503,2019-03-29,Vente,719617.0,,,L ARSELIE,B001,69420.0,69007,Ampuis,69,,,,2434.0,4.820209,45.506902
2019-999503,2019-03-29,Vente,719617.0,,,L ARSELIE,B001,69420.0,69007,Ampuis,69,,,,3955.0,4.819521,45.506803
2019-999505,2019-03-27,Vente,250960.0,,,LE RECRU,B082,69420.0,69007,Ampuis,69,,,,2.0,4.784996,45.521211
2019-999505,2019-03-27,Vente,250960.0,,,LE RECRU,B082,69420.0,69007,Ampuis,69,,,,84.0,4.785003,45.520948
2019-999505,2019-03-27,Vente,250960.0,,,LE RECRU,B082,69420.0,69007,Ampuis,69,,,,1.0,4.785028,45.520777
2019-999505,2019-03-27,Vente,250960.0,,,LE RECRU,B082,69420.0,69007,Ampuis,69,,,,15.0,4.785422,45.520728
2019-999505,2019-03-27,Vente,250960.0,,,LE RECRU,B082,69420.0,69007,Ampuis,69,,,,313.0,4.785314,45.520688
2019-999505,2019-03-27,Vente,250960.0,5808.0,,LE RECRU,B082,69420.0,69007,Ampuis,69,,104.0,4.0,1500.0,4.785234,45.520851
2019-999505,2019-03-27,Vente,250960.0,5808.0,,LE RECRU,B082,69420.0,69007,Ampuis,69,,104.0,4.0,500.0,4.785234,45.520851
2019-999510,2019-04-01,Vente,7000.0,,,LE GIRAUD,B053,69420.0,69007,Ampuis,69,,,,3918.0,4.796126,45.504427
2019-999510,2019-04-01,Vente,7000.0,,,LE GIRAUD,B053,69420.0,69007,Ampuis,69,,,,11.0,4.796512,45.504495
2019-999552,2019-04-01,Vente,195075.0,,,BAS BOUCHAREY,B004,69420.0,69007,Ampuis,69,,,,5565.0,4.793973,45.490376
2019-999638,2019-04-08,Vente,230000.0,30.0,,RTE DE LA TAQUIERE,0210,69420.0,69007,Ampuis,69,,75.0,3.0,484.0,4.804127,45.488022
2019-999693,2019-04-15,Vente en l'état futur d'achèvement,254000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,304.0,4.805589,45.489311
2019-999706,2019-04-29,Vente,389450.0,,,LA TRAILLE,B095,69420.0,69007,Ampuis,69,,,,681.0,4.817557,45.491252
2019-999706,2019-04-29,Vente,389450.0,,,LA TRAILLE,B095,69420.0,69007,Ampuis,69,,,,114.0,4.817826,45.491365
2019-999706,2019-04-29,Vente,389450.0,13.0,,CHE DU BAC,0010,69420.0,69007,Ampuis,69,,160.0,5.0,268.0,4.817409,45.491426
2019-999706,2019-04-29,Vente,389450.0,,,LA TRAILLE,B095,69420.0,69007,Ampuis,69,,,,3.0,4.817455,45.491478
2019-999707,2019-04-26,Vente,241500.0,38.0,B,RTE DE LA TAQUIERE,0210,69420.0,69007,Ampuis,69,,107.0,4.0,862.0,4.801715,45.488062
2019-999806,2019-04-19,Vente en l'état futur d'achèvement,279000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,467.0,4.806329,45.489163
2019-999830,2019-04-17,Vente,190000.0,,,LE GD PRE,B050,69420.0,69007,Ampuis,69,,,,550.0,4.812284,45.486386
2019-999857,2019-04-24,Vente en l'état futur d'achèvement,244000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,245.0,4.805953,45.489073
2019-999932,2019-04-29,Vente en l'état futur d'achèvement,259000.0,,,,,,69007,Ampuis,69,,,,,4.805286,45.48886
2019-999980,2019-04-29,Vente,189800.0,45.0,,RTE DEPARTEMENTALE 386,0025,69420.0,69007,Ampuis,69,,115.0,4.0,,4.836155,45.50376
2019-999989,2019-05-10,Vente,513.0,,,LA PLAINE,B078,69420.0,69007,Ampuis,69,,,,513.0,4.802656,45.486532
2019-1000030,2019-05-28,Vente,220000.0,2.0,,RTE DE LA ROCHE,0160,69420.0,69007,Ampuis,69,,198.0,4.0,327.0,4.812843,45.490258
2019-1000048,2019-05-21,Vente,128150.0,,,VERENAY,B101,69420.0,69007,Ampuis,69,,,,1189.0,4.837407,45.504717
2019-1000048,2019-05-21,Vente,128150.0,,,VERENAY,B101,69420.0,69007,Ampuis,69,,,,40.0,4.837263,45.504763
2019-1000051,2019-05-21,Vente,71120.0,,,VERENAY,B101,69420.0,69007,Ampuis,69,,,,889.0,4.836915,45.504403
2019-1000125,2019-05-17,Vente en l'état futur d'achèvement,274000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,533.0,4.804925,45.489175
2019-1000232,2019-05-28,Vente,1.0,,,LA BROSSE,B015,69420.0,69007,Ampuis,69,,,,103.0,4.798481,45.500285
2019-1000247,2019-05-28,Vente,437.0,,,LA PLAINE,B078,69420.0,69007,Ampuis,69,,,,437.0,4.802726,45.486547
2019-1000265,2019-06-11,Vente,15000.0,,,FONGEANT,B046,69420.0,69007,Ampuis,69,,,,966.0,4.800695,45.494985
2019-1000332,2019-06-05,Vente,165000.0,14.0,,RUE DU CENTRE,0021,69420.0,69007,Ampuis,69,69.31,68.0,3.0,,4.810274,45.490486
2019-1000332,2019-06-05,Vente,165000.0,12.0,,RUE DU CENTRE,0021,69420.0,69007,Ampuis,69,,,0.0,,4.810274,45.490486
2019-1000359,2019-06-14,Vente,730000.0,,,LA VIALLIERE,B102,69420.0,69007,Ampuis,69,,,,1235.0,4.824048,45.502607
2019-1000359,2019-06-14,Vente,730000.0,,,LA VIALLIERE,B102,69420.0,69007,Ampuis,69,,,,1697.0,4.824324,45.502632
2019-1000359,2019-06-14,Vente,730000.0,,,LA VIALLIERE,B102,69420.0,69007,Ampuis,69,,,,716.0,4.824691,45.502296
2019-1000359,2019-06-14,Vente,730000.0,,,LA VIALLIERE,B102,69420.0,69007,Ampuis,69,,,,2198.0,4.824198,45.502338
2019-1000362,2019-06-26,Vente,275460.0,5720.0,,COTE FERREE,B039,69420.0,69007,Ampuis,69,,75.0,4.0,500.0,4.787104,45.50647
2019-1000362,2019-06-26,Vente,275460.0,5720.0,,COTE FERREE,B039,69420.0,69007,Ampuis,69,,75.0,4.0,3547.0,4.787104,45.50647
2019-1000379,2019-06-14,Vente en l'état futur d'achèvement,274000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,307.0,4.805108,45.488831
2019-1000427,2019-06-17,Vente,45735.0,,,COTE ROZIER,B040,69420.0,69007,Ampuis,69,,,,732.0,4.817491,45.493979
2019-1000427,2019-06-17,Vente,45735.0,,,COTE ROZIER,B040,69420.0,69007,Ampuis,69,,,,332.0,4.817608,45.494144
2019-1000430,2019-06-21,Vente en l'état futur d'achèvement,259000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,273.0,4.805433,45.489253
2019-1000696,2019-07-17,Vente,283200.0,,,TARTARAS,B093,69420.0,69007,Ampuis,69,,,,713.0,4.788992,45.501379
2019-1000696,2019-07-17,Vente,283200.0,5819.0,,TARTARAS,B093,69420.0,69007,Ampuis,69,,106.0,7.0,500.0,4.788812,45.501054
2019-1000696,2019-07-17,Vente,283200.0,5819.0,,TARTARAS,B093,69420.0,69007,Ampuis,69,,106.0,7.0,1147.0,4.788812,45.501054
2019-1000748,2019-06-28,Vente,1950000.0,,,ROZIER,B088,69420.0,69007,Ampuis,69,,,,149.0,4.817047,45.499683
2019-1000748,2019-06-28,Vente,1950000.0,,,ROZIER,B088,69420.0,69007,Ampuis,69,,,,2168.0,4.817262,45.499263
2019-1000748,2019-06-28,Vente,1950000.0,,,ROZIER,B088,69420.0,69007,Ampuis,69,,,,326.0,4.817666,45.499765
2019-1000748,2019-06-28,Vente,1950000.0,,,ROZIER,B088,69420.0,69007,Ampuis,69,,,,1590.0,4.81746,45.499579
2019-1000748,2019-06-28,Vente,1950000.0,,,ROZIER,B088,69420.0,69007,Ampuis,69,,,,164.0,4.817029,45.499709
2019-1000748,2019-06-28,Vente,1950000.0,,,ROZIER,B088,69420.0,69007,Ampuis,69,,,,8529.0,4.815219,45.498846
2019-1000748,2019-06-28,Vente,1950000.0,,,ROZIER,B088,69420.0,69007,Ampuis,69,,,,13852.0,4.815126,45.499815
2019-1000748,2019-06-28,Vente,1950000.0,,,ROZIER,B088,69420.0,69007,Ampuis,69,,,,1899.0,4.818526,45.4993
2019-1000748,2019-06-28,Vente,1950000.0,,,ROZIER,B088,69420.0,69007,Ampuis,69,,,,103.0,4.817365,45.499851
2019-1000748,2019-06-28,Vente,1950000.0,,,ROZIER,B088,69420.0,69007,Ampuis,69,,,,900.0,4.81562,45.498975
2019-1001128,2019-07-25,Vente,500000.0,,,FONGEANT,B046,69420.0,69007,Ampuis,69,,,,898.0,4.798315,45.497296
2019-1001128,2019-07-25,Vente,500000.0,,,FONGEANT,B046,69420.0,69007,Ampuis,69,,,,4200.0,4.798541,45.497507
2019-1001156,2019-08-08,Vente,172000.0,25.0,,RTE DEPARTEMENTALE 386,0025,69420.0,69007,Ampuis,69,,140.0,3.0,672.0,4.833454,45.502808
2019-1001425,2019-09-03,Vente en l'état futur d'achèvement,259000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,371.0,4.805685,45.488974
2019-1001509,2019-09-09,Vente,261625.0,,,LEYAT,B066,69420.0,69007,Ampuis,69,,,,730.0,4.806224,45.496277
2019-1001509,2019-09-09,Vente,261625.0,,,LEYAT,B066,69420.0,69007,Ampuis,69,,,,336.0,4.806597,45.496648
2019-1001509,2019-09-09,Vente,261625.0,,,LEYAT,B066,69420.0,69007,Ampuis,69,,,,580.0,4.807144,45.496961
2019-1001509,2019-09-09,Vente,261625.0,,,LEYAT,B066,69420.0,69007,Ampuis,69,,,,826.0,4.808248,45.495695
2019-1001509,2019-09-09,Vente,261625.0,,,LEYAT,B066,69420.0,69007,Ampuis,69,,,,351.0,4.80791,45.4954
2019-1001571,2019-09-18,Vente,77000.0,2.0,B,RUE DU PORT,0110,69420.0,69007,Ampuis,69,,15.0,0.0,,4.810543,45.487279
2019-1001571,2019-09-18,Vente,77000.0,2.0,B,RUE DU PORT,0110,69420.0,69007,Ampuis,69,27.64,27.0,0.0,,4.810543,45.487279
2019-1001618,2019-09-13,Vente en l'état futur d'achèvement,246000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,198.0,4.805424,45.488924
2019-1001618,2019-09-13,Vente en l'état futur d'achèvement,246000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,52.0,4.805363,45.488906
2019-1001622,2019-09-16,Vente,694.5,,,L ARSELIE,B001,69420.0,69007,Ampuis,69,,,,2315.0,4.819624,45.507239
2019-1001748,2019-09-23,Vente,20000.0,5344.0,,LE TRIEVES,B096,69420.0,69007,Ampuis,69,,,0.0,157.0,4.813779,45.489281
2019-1001748,2019-09-23,Vente,20000.0,5344.0,,LE TRIEVES,B096,69420.0,69007,Ampuis,69,,,0.0,157.0,4.813779,45.489281
2019-1001784,2019-09-24,Vente en l'état futur d'achèvement,269000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,29.0,4.80521,45.489184
2019-1001784,2019-09-24,Vente en l'état futur d'achèvement,269000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,356.0,4.80511,45.489249
2019-1001853,2019-09-30,Vente,85000.0,,,VERENAY,B101,69420.0,69007,Ampuis,69,,,,83.0,4.834243,45.503488
2019-1001853,2019-09-30,Vente,85000.0,84.0,,RTE DEPARTEMENTALE 386,0025,69420.0,69007,Ampuis,69,,107.0,3.0,86.0,4.83413,45.503462
2019-1001853,2019-09-30,Vente,85000.0,84.0,,RTE DEPARTEMENTALE 386,0025,69420.0,69007,Ampuis,69,,50.0,0.0,86.0,4.83413,45.503462
2019-1001853,2019-09-30,Vente,85000.0,,,VERENAY,B101,69420.0,69007,Ampuis,69,,,,41.0,4.834086,45.503442
2019-1001883,2019-10-02,Vente,500.0,,,LE RECRU,B082,69420.0,69007,Ampuis,69,,,,2895.0,4.776648,45.52193
2019-1001900,2019-10-07,Vente,135000.0,1.0,,BD DES ALLEES,0007,69420.0,69007,Ampuis,69,57.08,69.0,3.0,,4.809402,45.488445
2019-1002094,2019-10-07,Vente,388580.0,,,LE CHAMPIN,B019,69420.0,69007,Ampuis,69,,125.0,5.0,695.0,4.802285,45.501671
2019-1002094,2019-10-07,Vente,388580.0,,,LE CHAMPIN,B019,69420.0,69007,Ampuis,69,,,,527.0,4.802759,45.501708
2019-1002105,2019-10-15,Vente,790000.0,,,LA VIALLIERE,B102,69420.0,69007,Ampuis,69,,,,1235.0,4.824048,45.502607
2019-1002105,2019-10-15,Vente,790000.0,,,LA VIALLIERE,B102,69420.0,69007,Ampuis,69,,,,1697.0,4.824324,45.502632
2019-1002105,2019-10-15,Vente,790000.0,,,LA VIALLIERE,B102,69420.0,69007,Ampuis,69,,,,716.0,4.824691,45.502296
2019-1002105,2019-10-15,Vente,790000.0,,,LA VIALLIERE,B102,69420.0,69007,Ampuis,69,,,,2198.0,4.824198,45.502338
2019-1002165,2019-10-31,Vente,334400.0,,,LA BROSSE,B015,69420.0,69007,Ampuis,69,,125.0,5.0,591.0,4.799864,45.500301
2019-1002165,2019-10-31,Vente,334400.0,,,LA BROSSE,B015,69420.0,69007,Ampuis,69,,,,107.0,4.800077,45.500361
2019-1002168,2019-10-21,Vente,124800.0,,,RITOLAS,B083,69420.0,69007,Ampuis,69,,,,540.0,4.801082,45.499562
2019-1002168,2019-10-21,Vente,124800.0,,,RITOLAS,B083,69420.0,69007,Ampuis,69,,,,6.0,4.800907,45.499559
2019-1002168,2019-10-21,Vente,124800.0,,,RITOLAS,B083,69420.0,69007,Ampuis,69,,,,4.0,4.800965,45.499489
2019-1002210,2019-10-24,Vente,355000.0,5767.0,,LA TRAILLE,B095,69420.0,69007,Ampuis,69,,94.0,3.0,745.0,4.817381,45.490767
2019-1002210,2019-10-24,Vente,355000.0,,,LA TRAILLE,B095,69420.0,69007,Ampuis,69,,,,221.0,4.817341,45.490605
2019-1002286,2019-10-22,Echange,10000.0,,,VERENAY,B101,69420.0,69007,Ampuis,69,,,,169.0,4.832816,45.503244
2019-1002286,2019-10-22,Echange,10000.0,,,VERENAY,B101,69420.0,69007,Ampuis,69,,,,169.0,4.832556,45.503204
2019-1002330,2019-11-08,Vente,315400.0,4.0,,RUE DE LA PLAINE,0070,69420.0,69007,Ampuis,69,,130.0,4.0,263.0,4.808622,45.486692
2019-1002330,2019-11-08,Vente,315400.0,,,LE VAGNOT,B099,69420.0,69007,Ampuis,69,,,,112.0,4.808755,45.486697
2019-1002356,2019-11-13,Vente en l'état futur d'achèvement,257000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,316.0,4.8061,45.489112
2019-1002439,2019-11-18,Echange,1000.0,5001.0,,LE CHAMPIN,B019,69420.0,69007,Ampuis,69,,100.0,4.0,158.0,4.803884,45.501382
2019-1002439,2019-11-18,Echange,1000.0,,,LE CHAMPIN,B019,69420.0,69007,Ampuis,69,,,,670.0,4.803926,45.501496
2019-1002450,2019-11-19,Vente en l'état futur d'achèvement,249000.0,,,LE CARCAN,B016,69420.0,69007,Ampuis,69,,,,,4.805532,45.488954
2019-1002569,2019-12-02,Vente,132050.0,16.0,,RUE DU PONT ROYAL,0090,69420.0,69007,Ampuis,69,,98.0,2.0,,4.804467,45.488105
2019-1002569,2019-12-02,Vente,132050.0,16.0,,RUE DU PONT ROYAL,0090,69420.0,69007,Ampuis,69,,,0.0,,4.804467,45.488105
2019-1002628,2019-12-03,Vente,1.0,,,VERENAY,B101,69420.0,69007,Ampuis,69,,,,40.0,4.837263,45.504763
